,Playlist Title,DJ ID,DJ Name,Date,Time,Artist,Song,Release,New,Local,Genre,Label,UPC,artistBB,songBB
50519,"WRUV 2/24/24, 5:01 AM",64581,Program Director,2024-02-24,5:19:24 AM,Total Refreshment Centre,Isa (feat. Noah Slee),Transmissions From Total Refreshment Centre,0,0,Jazz,UMG - Total Refreshment Centre/Blue Note Records,00602445364022,0,0
50520,"WRUV 2/24/24, 5:01 AM",64581,Program Director,2024-02-24,5:25:08 AM,Dom Flemons,It's Cold Inside,It's Cold Inside,0,0,Folk,ORCHARD - Smithsonian Folkways Recordings,0093075611950,0,0
50521,"WRUV 2/24/24, 5:01 AM",64581,Program Director,2024-02-24,5:29:36 AM,Kimi Djabaté,Mbembalu,Dindin,0,0,,Cumbancha,0853001008656,0,0
50522,"WRUV 2/24/24, 5:01 AM",64581,Program Director,2024-02-24,5:33:15 AM,José González,Visions,Visions,0,0,,WMG - Mute (Artist Intelligence),0724596105559,0,0
50523,"WRUV 2/24/24, 5:01 AM",64581,Program Director,2024-02-24,5:36:53 AM,Tony Allen,Don’t Believe The Dancers,Don’t Believe The Dancers,0,0,World,Jazz Is Dead,4062548048810,0,0
50524,"WRUV 2/24/24, 5:01 AM",64581,Program Director,2024-02-24,5:39:48 AM,beabadoobee,Glue Song (feat. Clairo),Glue Song (feat. Clairo),0,0,,Dirty Hit,0196922429101,0,0
50525,"WRUV 2/24/24, 5:01 AM",64581,Program Director,2024-02-24,5:41:53 AM,Fever Ray,Carbon Dioxide,Carbon Dioxide,0,0,,Mute (Artist Intelligence),5060236638625,0,0
50526,"WRUV 2/24/24, 5:01 AM",64581,Program Director,2024-02-24,5:46:07 AM,Tom Waits,Frank's Wild Years,Beautiful Maladies: The Island Years,0,0,Rock,UMG - Island Records,00731452451927,0,0
50527,"WRUV 2/24/24, 5:01 AM",64581,Program Director,2024-02-24,5:47:58 AM,Paul Simon,Can't Run But,The Rhythm Of The Saints (2011 Remaster),0,0,Rock,SME - Legacy Recordings,0886447210833,1,0
50528,"WRUV 2/24/24, 5:01 AM",64581,Program Director,2024-02-24,5:51:32 AM,Mike LeDonne,Bluesit,Heavy Hitters,0,0,Jazz,Cellar Live,0197187047185,0,0
50529,"WRUV 2/24/24, 5:01 AM",64581,Program Director,2024-02-24,5:59:03 AM,The Blaze,CLASH - Edit,CLASH,0,0,,BELIEVE - Animal63,3617055752890,0,0
50530,"WRUV 2/24/24, 6:03 AM",64581,Program Director,2024-02-24,6:03:23 AM,Damien Jurado,Allocate,Allocate,0,0,,Secretly Canadian,0656605036557,0,0
50531,"WRUV 2/24/24, 6:03 AM",64581,Program Director,2024-02-24,6:08:03 AM,"Elvis Costello, Burt Bacharach",Look Up Again,The Songs Of Bacharach & Costello - Super Deluxe,0,0,,UMe/Elvis Costello,,1,0
50532,"WRUV 2/24/24, 6:03 AM",64581,Program Director,2024-02-24,6:13:19 AM,Maajo,Balafon Compagnement,Water of Life,0,0,,MERLIN - WONDERWHEEL RECORDINGS,0674276822101,0,0
50533,"WRUV 2/24/24, 6:03 AM",64581,Program Director,2024-02-24,6:18:47 AM,Harold López-Nussa,Tumba la Timba,Timba a la Americana,0,0,Jazz,UMG - Blue Note Records,,0,0
50534,"WRUV 2/24/24, 6:03 AM",64581,Program Director,2024-02-24,6:23:53 AM,Fattie B,Good Heart Money,GUMBO,0,0,Hip Hop/Rap,Equal Eyes Records,0197272709226,0,0
50535,"WRUV 2/24/24, 6:03 AM",64581,Program Director,2024-02-24,6:27:56 AM,Joni Mitchell,Summertime,Joni Mitchell at Newport (Live),0,0,,Rhino (Pure),0603497832095,1,0
50536,"WRUV 2/24/24, 6:03 AM",64581,Program Director,2024-02-24,6:33:46 AM,Sampa the Great,Let Me Be Great [Feat. Angélique Kidjo],"As Above, So Below",0,0,,Loma Vista Recordings,00888072447660,0,0
50537,"WRUV 2/24/24, 6:03 AM",64581,Program Director,2024-02-24,6:37:38 AM,Verboten,Wonderland,Wonderland,0,0,Rock,Ghost Mountain Records,0197546314835,0,0
50538,"WRUV 2/24/24, 6:03 AM",64581,Program Director,2024-02-24,6:40:33 AM,Kokoroko,Home,Could We Be More,0,0,Jazz,WMG - Brownswood Recordings,5060180325343,0,0
50539,"WRUV 2/24/24, 6:03 AM",64581,Program Director,2024-02-24,6:42:37 AM,Franck Biyong,Njombi,Kunde,0,0,,BELIEVE - Akhetaton Records,3617051754041,0,0
50540,"WRUV 2/24/24, 6:03 AM",64581,Program Director,2024-02-24,6:53:08 AM,The Bilz,2step Bhangra (feat. so D & Kashif),The Bilz,0,0,,Bilz Music,0859713175150,0,0
50541,"WRUV 2/24/24, 6:03 AM",64581,Program Director,2024-02-24,6:57:03 AM,Harold López-Nussa,Tierra Mía,Timba a la Americana,0,0,Jazz,Blue Note Records,0602448875211,0,0
50542,The Garden with DJ Harvey,176439,DJ Harvey,2024-02-24,7:01:29 AM,OMA,Rapp Snitch Knishes (Live Instrumental) - Cover,Rapp Snitch Knishes (Live Instrumental) [Cover],0,0,Hip Hop/Rap,OMA,0717124819981,0,0
50543,The Garden with DJ Harvey,176439,DJ Harvey,2024-02-24,7:04:44 AM,JW Francis,Orbit,Orbit - Single,1,0,Rock,Born Losers Records,197190760729,0,0
50544,The Garden with DJ Harvey,176439,DJ Harvey,2024-02-24,7:06:38 AM,Bleachers,Me Before You,Me Before You,1,0,,Dirty Hit,0196922806049,0,0
50545,The Garden with DJ Harvey,176439,DJ Harvey,2024-02-24,7:09:52 AM,levitation room,Strange Weather,Strange Weather,1,0,,Levitation / Greenway Records Courtesy of ONErpm,,0,0
50546,The Garden with DJ Harvey,176439,DJ Harvey,2024-02-24,7:12:20 AM,Chelsea Wolfe,Unseen World,She Reaches Out To She Reaches Out To She,1,0,,Loma Vista Recordings,00888072569652,0,0
50547,The Garden with DJ Harvey,176439,DJ Harvey,2024-02-24,7:16:20 AM,Sam Fender,Mantra,Seventeen Going Under (Deluxe),0,0,,UMG - Polydor Records,00602438697106,0,0
50548,The Garden with DJ Harvey,176439,DJ Harvey,2024-02-24,7:20:20 AM,Ducks Ltd.,Cathedral City,Harm's Way,1,0,Rock,MERLIN - Carpark Records,0677517017250,0,0
50549,The Garden with DJ Harvey,176439,DJ Harvey,2024-02-24,7:23:47 AM,Jeff Buckley,Dream Brother,Grace (Legacy Edition),0,0,,SME - Columbia/Legacy,0886445517880,0,0
50550,The Garden with DJ Harvey,176439,DJ Harvey,2024-02-24,7:29:31 AM,Catfish and the Bottlemen,Rango,The Balcony,0,0,Rock,UMG - Universal-Island Records Ltd.,,0,0
50551,The Garden with DJ Harvey,176439,DJ Harvey,2024-02-24,7:32:54 AM,Djo,Climax,DECIDE,0,0,,MERLIN - Djo,5056494917336,0,0
50552,The Garden with DJ Harvey,176439,DJ Harvey,2024-02-24,7:36:16 AM,Holly Humberstone,Dive,Dive,1,0,,Polydor Records,0602465139525,0,0
50553,The Garden with DJ Harvey,176439,DJ Harvey,2024-02-24,7:40:16 AM,The Last Dinner Party,Burn Alive,Prelude to Ecstasy,1,0,,Universal-Island Records Ltd.,00602458732191,0,0
50554,The Garden with DJ Harvey,176439,DJ Harvey,2024-02-24,7:43:35 AM,Rachel Chinouriri,Never Need Me,Never Need Me,0,0,,PLG UK Frontline,5054197897283,0,0
50555,The Garden with DJ Harvey,176439,DJ Harvey,2024-02-24,7:48:53 AM,Radiohead,Let Down,OK Computer,0,0,,MERLIN - XL Recordings,5059638089876,1,0
50556,The Garden with DJ Harvey,176439,DJ Harvey,2024-02-24,7:53:44 AM,The Lemon Twigs,Hi+Lo,Do Hollywood,0,0,,MERLIN - 4AD,5059638054867,0,0
50557,The Garden with DJ Harvey,176439,DJ Harvey,2024-02-24,7:58:44 AM,Father John Misty,Chateau Lobby #4 (in C for Two Virgins),"I Love You, Honeybear",0,0,,WMG - Non-Wea/Other,0098787111569,0,0
50558,The Garden with DJ Harvey,176439,DJ Harvey,2024-02-24,8:01:30 AM,Sam Fender,Dead Boys,Dead Boys,0,0,,UMG - Polydor Records,00602577638534,0,0
50559,The Garden with DJ Harvey,176439,DJ Harvey,2024-02-24,8:05:39 AM,The Last Dinner Party,Beautiful Boy,Prelude to Ecstasy,1,0,,Universal-Island Records Ltd.,00602458853360,0,0
50560,The Garden with DJ Harvey,176439,DJ Harvey,2024-02-24,8:09:27 AM,Djo,Slither,DECIDE,0,0,,MERLIN - Djo,5056494917336,0,0
50561,The Garden with DJ Harvey,176439,DJ Harvey,2024-02-24,8:12:36 AM,George Clanton,I Been Young,I Been Young,0,0,,VYDIA - 100% Electronica,0659783467434,0,0
50562,The Garden with DJ Harvey,176439,DJ Harvey,2024-02-24,8:17:36 AM,Haim,Days Are Gone,Days Are Gone,0,0,,SME - Columbia,0886444196093,0,0
50563,The Garden with DJ Harvey,176439,DJ Harvey,2024-02-24,8:22:18 AM,Say She She,C'est Si Bon,C'est Si Bon,0,0,R&B/Soul,Karma Chief Records,0617308054972,0,0
50564,The Garden with DJ Harvey,176439,DJ Harvey,2024-02-24,8:26:15 AM,The Sundays,My Finest Hour,"Reading, Writing & Arithmetic",0,0,,WMG - EMI Data Load,0724383478354,0,0
50565,The Garden with DJ Harvey,176439,DJ Harvey,2024-02-24,8:30:18 AM,Ethel Cain,American Teenager,Preacher's Daughter,0,0,,MERLIN - Daughters of Cain Records,5056167171935,0,0
50566,The Garden with DJ Harvey,176439,DJ Harvey,2024-02-24,8:34:24 AM,Charli Adams,Bad Caffeine,Bad Caffeine,0,0,,"SME - Ultra Records, LLC",0617465011603,0,0
50567,The Garden with DJ Harvey,176439,DJ Harvey,2024-02-24,8:39:35 AM,Faye Webster,She Won't Go Away,Faye Webster,0,0,,MERLIN - Secretly Canadian,0656605041261,0,0
50568,The Garden with DJ Harvey,176439,DJ Harvey,2024-02-24,8:42:33 AM,Weyes Blood,Everyday,Titanic Rising,0,0,,WMG - Sub Pop Records,0098787123265,0,0
50569,The Garden with DJ Harvey,176439,DJ Harvey,2024-02-24,8:46:49 AM,Inhaler,Valentine,Cuts & Bruises,0,0,,UMG - Polydor Records,00602448738820,0,0
50570,The Garden with DJ Harvey,176439,DJ Harvey,2024-02-24,8:50:49 AM,PJ Harvey,The Garden,Is This Desire?,0,0,Rock,UMG - Universal-Island Records Ltd.,00731452456328,0,0
50571,The Garden with DJ Harvey,176439,DJ Harvey,2024-02-24,8:55:17 AM,OMA,Rapp Snitch Knishes (Live Instrumental) - Cover,Rapp Snitch Knishes (Live Instrumental) [Cover],0,0,Hip Hop/Rap,OMA,0717124819981,0,0
50572,The Garden with DJ Harvey,176439,DJ Harvey,2024-02-24,8:56:30 AM,Stephen Sanchez,Evangeline,Evangeline,0,0,,Republic Records,00602455117748,0,0
50573,The Garden with DJ Harvey,176439,DJ Harvey,2024-02-24,8:59:24 AM,Anders Mogensen,My Old Flame,European Quartet: Diamonds and Other Jewels,0,0,Jazz,BELIEVE - amm,3616846143220,0,0
50574,Not4Prophet Radio,160545,Richard Haggerty,2024-02-24,9:01:36 AM,Marty Isenberg,Stephanie Says,The Way I Feel Inside,0,0,,Trrcollective,0714651953881,0,0
50575,Not4Prophet Radio,160545,Richard Haggerty,2024-02-24,9:02:33 AM,Marty Isenberg,Stephanie Says,The Way I Feel Inside,0,0,Jazz,TRRCollective,714651953973,0,0
50576,Not4Prophet Radio,160545,Richard Haggerty,2024-02-24,9:08:07 AM,Miki Yamanaka,Oatmeal,Shades of Rainbow,0,0,Jazz,Cellar Live,0197188923594,0,0
50577,Not4Prophet Radio,160545,Richard Haggerty,2024-02-24,9:16:13 AM,Cécile McLorin Salvant,Growlin' Dan,For One to Love,0,0,Jazz,Mack Avenue,0068944859351,0,0
50578,Not4Prophet Radio,160545,Richard Haggerty,2024-02-24,9:20:39 AM,Meridian Odyssey,Searchlight,Earthshine,0,0,Jazz,Origin,0805558285028,0,0
50579,Not4Prophet Radio,160545,Richard Haggerty,2024-02-24,9:26:59 AM,Black Art Jazz Collective,Black Heart,Truth to Power,0,0,,HighNote,,0,0
50580,Not4Prophet Radio,160545,Richard Haggerty,2024-02-24,9:36:34 AM,Butcher Brown,Espionage [Feat. Charlie Hunter],Solar Music,0,0,Jazz,Concord Jazz,00888072541757,0,0
50581,Not4Prophet Radio,160545,Richard Haggerty,2024-02-24,9:40:18 AM,Kurt Elling,Endless Lawns,SuperBlue,0,0,,Edition,0196006654399,0,0
50582,Not4Prophet Radio,160545,Richard Haggerty,2024-02-24,9:47:00 AM,Yelena Eckemoff,Life in the Pond,Lonely Man and His Fish,0,0,Jazz,L & H Production,0806151000551,0,0
50583,Not4Prophet Radio,160545,Richard Haggerty,2024-02-24,9:52:05 AM,John Scofield & Pat Metheny,Everybody's Party,I Can See Your House From Here,0,0,Jazz,Blue Note,0724382776550,0,0
50584,Not4Prophet Radio,160545,Richard Haggerty,2024-02-24,10:03:01 AM,Daggerboard,Centrifugal,Escapement,0,0,Jazz,Wide Hive,,0,0
50585,Not4Prophet Radio,160545,Richard Haggerty,2024-02-24,10:07:09 AM,Jim Snidero,Little Falls,Far Far Away,0,0,,Savant,0633842220727,0,0
50586,Not4Prophet Radio,160545,Richard Haggerty,2024-02-24,10:14:44 AM,Joshua Redman feat. Gabrielle Cavassa,Do You Know What It Means To Miss New Orleans?,where are we,0,0,Jazz,Blue Note,0602455252968,0,0
50587,Not4Prophet Radio,160545,Richard Haggerty,2024-02-24,10:19:46 AM,Felix Lemerle,Blues For The End Of Time,Blues For The End Of Time,0,0,Jazz,BELIEVE - ASSOCIATION TZIM TZUM,3617380071161,0,0
50588,Not4Prophet Radio,160545,Richard Haggerty,2024-02-24,10:25:46 AM,Julian Lage,Northern Shuffle,Speak To Me,0,0,Jazz,Blue Note,,0,0
50589,Not4Prophet Radio,160545,Richard Haggerty,2024-02-24,10:34:16 AM,Ethan Iverson,Technically Acceptable,Technically Acceptable,0,0,Jazz,Blue Note,0602455812209,0,0
50590,Not4Prophet Radio,160545,Richard Haggerty,2024-02-24,10:38:27 AM,Alon Farber,Persistence of Memory - Live,Persistence of Memory,0,0,Jazz,Origin Records,0805558288739,0,0
50591,Not4Prophet Radio,160545,Richard Haggerty,2024-02-24,10:46:17 AM,Douyé,Fly Me To The Moon,The Golden Sèkèrè,0,0,Jazz,ORCHARD - Rhombus Records,0768707715725,0,0
50592,Not4Prophet Radio,160545,Richard Haggerty,2024-02-24,10:51:29 AM,Cautious Clay,Yesterday's Price,Karpeh Album,0,0,R&B/Soul,Blue Note,00602455878359,0,0
50593,Radio King,169276,DJ Rae,2024-02-24,11:01:29 AM,Camera Obscura,Big Love,Big Love,1,0,,MERLIN - Merge Records,0673855083971,0,0
50594,Radio King,169276,DJ Rae,2024-02-24,11:04:27 AM,Sleater-Kinney,Say It Like You Mean It,Say It Like You Mean It,1,0,,Loma Vista Recordings,00888072542860,0,0
50595,Radio King,169276,DJ Rae,2024-02-24,11:08:12 AM,J Mascis,Can’t Believe We're Here,Can't Believe We're Here,1,0,,Subpop Record Group,0098787160567,0,0
50596,Radio King,169276,DJ Rae,2024-02-24,11:13:06 AM,Toolate Groove,Planet Of Brooklyn (When In Love) - Vocal Mix,Planet of Brooklyn EP,0,0,,MERLIN - totheRockRecords,5054287106516,0,0
50597,Radio King,169276,DJ Rae,2024-02-24,11:19:02 AM,Chez Damier,I Never Knew Love - MK Club Mix,I NEVER KNEW LOVE (MK / CARL CRAIG REMIXES),0,0,,MERLIN - KMS Records,8718522161100,0,0
50598,Radio King,169276,DJ Rae,2024-02-24,11:22:10 AM,Andruss,Tranquilao (Original Mix),Tranquilao (Original Mix),0,0,,MERLIN - Hellbent Records,5054287648894,0,0
50599,Radio King,169276,DJ Rae,2024-02-24,11:27:07 AM,DMX Krew,Come to Me,Nu Romantix,0,0,Electronic,Permanent Vacation,4018939351564,0,0
50600,Radio King,169276,DJ Rae,2024-02-24,11:33:31 AM,Workin Happily,Feel It (Cajmere Underground Goodie Mix),Feel It - EP,0,0,Electronic,Udp,193483986371,0,0
50601,Radio King,169276,DJ Rae,2024-02-24,11:41:41 AM,Human Part,All I Wanna Do Is (Take UR $$$),.Ziptape,0,0,,1680376 Records DK,0195036132389,0,0
50602,Radio King,169276,DJ Rae,2024-02-24,11:44:18 AM,Paul Johnson,Music's In Me (Original Mix),Music's In Me,0,0,,BELIEVE - DJ Center,3661585161172,0,0
50603,Radio King,169276,DJ Rae,2024-02-24,11:53:00 AM,dj deeon,House-O-Matic,Deeon Doez Deeon!,0,0,Electronic,Numbers,5060163490532,0,0
50604,Radio King,169276,DJ Rae,2024-02-24,11:59:27 AM,Damien Jurado,Percy Faith,The Horizon Just Laughed,0,0,,Secretly Canadian,0656605036571,0,0
50605,The Blue Sky Show,176409,Chloe,2024-02-24,12:02:01 PM,Swamp Dogg,Synthetic World,Total Destruction to Your Mind (Digitally Remastered),0,0,R&B/Soul,ORCHARD - Essential Media Group,0894232236029,0,0
50606,The Blue Sky Show,176409,Chloe,2024-02-24,12:05:18 PM,Toussaint,Occapella,Soul Mine - The Greatest Hits & More 1960-1978,0,0,Blues,MERLIN - Record Town,0634457485419,0,0
50607,The Blue Sky Show,176409,Chloe,2024-02-24,12:07:51 PM,John Prine,Fish and Whistle,Sweet Revenge,0,0,Rock,Rhino/Elektra,0603497981069,0,0
50608,The Blue Sky Show,176409,Chloe,2024-02-24,12:10:58 PM,Carole King,Goin' Back,Writer,0,0,,SME - Epic,0074643494427,1,0
50609,The Blue Sky Show,176409,Chloe,2024-02-24,12:17:02 PM,Norah Jones,Change (feat. Remi Wolf),Spotify Singles,1,0,Jazz,Blue Note Records,,1,0
50610,The Blue Sky Show,176409,Chloe,2024-02-24,12:19:42 PM,J.J. Cale,Don't Go To Strangers,Naturally,0,0,Rock,UMG - UMC (Universal Music Catalogue),00600753485972,0,0
50611,The Blue Sky Show,176409,Chloe,2024-02-24,12:21:59 PM,Townes Van Zandt,Waiting Around To Die,Townes Van Zandt,0,0,,Fat Possum Records,0767981108322,0,0
50612,The Blue Sky Show,176409,Chloe,2024-02-24,12:24:39 PM,Lucinda Williams,Fruits Of My Labor,World Without Tears,0,0,Rock,UMG - Lost Highway Records,00008817035529,0,0
50613,The Blue Sky Show,176409,Chloe,2024-02-24,12:29:15 PM,The Band,Helpless (feat. Neil Young) - Concert Version,The Last Waltz,0,0,Rock,WMG - Rhino Warner,0081227827823,1,0
50614,The Blue Sky Show,176409,Chloe,2024-02-24,12:36:31 PM,Swamp Dogg,I Was Born Blue,The Excellent Sides of Swamp Dogg Vol. 1,0,0,R&B/Soul,S.D.E.G. Records,0722247194020,0,0
50615,The Blue Sky Show,176409,Chloe,2024-02-24,12:39:23 PM,Bahamas,Please Forgive My Heart,I Must Be In A Good Place Now,0,0,,UMG - Brushfire Records/Universal,0602465136340,0,0
50616,The Blue Sky Show,176409,Chloe,2024-02-24,12:43:58 PM,Tim Buckley,Buzzin' Fly,Happy Sad,0,0,Folk,Rhino/Elektra,603497142668,0,0
50617,The Blue Sky Show,176409,Chloe,2024-02-24,12:48:15 PM,Bobby Charles,Small Town Talk,Classic Singer Songwriters of the 1970s,0,0,Rock,WMG - Rhino,0603497178360,0,0
50618,The Blue Sky Show,176409,Chloe,2024-02-24,12:51:35 PM,Al Green,Love and Happiness,I'm Still In Love With You,0,0,R&B/Soul,Hi Records Under Exclusive License to Fat Possum Records,0767981113623,1,0
50619,The Blue Sky Show,176409,Chloe,2024-02-24,12:58:40 PM,Marc Benno,Speak Your Mind,Minnows,0,0,Rock,A&m,887516013904,0,0
50620,The Blue Sky Show,176409,Chloe,2024-02-24,1:01:58 PM,Barbara Keith,Detroit Or Buffalo,Barbara Keith,0,0,Rock,WMG - Rhino/Warner Records,0081227624163,0,0
50621,The Blue Sky Show,176409,Chloe,2024-02-24,1:06:12 PM,NIKI,24,24,1,0,Folk,88rising Music,0197190588996,0,0
50622,The Blue Sky Show,176409,Chloe,2024-02-24,1:10:10 PM,The Byrds,What's Happening?,There Is A Season,0,0,,SME - Columbia/Legacy,0886444531207,1,0
50623,The Blue Sky Show,176409,Chloe,2024-02-24,1:12:56 PM,Bruce Cockburn,Going To The Country,Bruce Cockburn,0,0,,True North,0620638000120,1,0
50624,The Blue Sky Show,176409,Chloe,2024-02-24,1:16:05 PM,Iron & Wine,Thomas County Law - Live,Thomas County Law (Live),1,0,Folk,Subpop Record Group,0098787907872,0,0
50625,The Blue Sky Show,176409,Chloe,2024-02-24,1:19:09 PM,Little Feat,Roll Um Easy,Dixie Chicken,0,0,Rock,Warner Bros.,0075992727068,0,0
50626,The Blue Sky Show,176409,Chloe,2024-02-24,1:21:28 PM,Labi Siffre,Bless the Telephone,The Singer & The Song,0,0,,Edsel,5032698676842,0,0
50627,The Blue Sky Show,176409,Chloe,2024-02-24,1:23:02 PM,Tom Waits,I Hope That I Don't Fall In Love With You,Closing Time (Remastered),0,0,,MERLIN - Anti/Epitaph,0045778756568,0,0
50628,The Blue Sky Show,176409,Chloe,2024-02-24,1:28:45 PM,John Prine,Clay Pigeons,Fair and Square,0,0,Rock,Oh Boy Records,0094012003425,0,0
50629,The Blue Sky Show,176409,Chloe,2024-02-24,1:33:02 PM,Lukas Nelson and Promise of the Real,Just Outside Of Austin,Lukas Nelson & Promise Of The Real,0,0,Country,UMG - Fantasy Records,00888072033504,0,0
50630,The Blue Sky Show,176409,Chloe,2024-02-24,1:37:41 PM,Theo Lawrence,We Shouldn't Talk About It (feat. Emily Gimble),Plus de Sauce,0,0,,WMG - BMG Rights Management France SARL,4050538608175,0,0
50631,The Blue Sky Show,176409,Chloe,2024-02-24,1:40:04 PM,Ted Hawkins,Your Cheatin' Heart,Love You Most of All: More Songs from Venice Beach,1,0,Country,Ted Hawkins Family,0198500133882,0,0
50632,The Blue Sky Show,176409,Chloe,2024-02-24,1:43:47 PM,Logan Ledger,Starlight,Starlight / Imagining Raindrops,0,0,Country,Rounder,00888072095984,0,0
50633,The Blue Sky Show,176409,Chloe,2024-02-24,1:48:57 PM,Dolly Parton,Wildflowers - Remastered,The Complete Trio Collection,0,0,World,Rhino/Warner Bros.,0603497253968,1,0
50634,The Blue Sky Show,176409,Chloe,2024-02-24,1:52:15 PM,Tom T. Hall,That's How I Got To Memphis,Greatest Hits,0,0,Country, INACTIVE,00602567848318,1,0
50635,The Blue Sky Show,176409,Chloe,2024-02-24,1:56:48 PM,Don Schlitz,The Gambler,Greatest Hits,0,0,Country,deVere Records,884502802634,0,0
50636,The Blue Sky Show,176409,Chloe,2024-02-24,2:00:53 PM,Ellis Bullard,"Lucky You, Lucky Me, My Unlucky Ways",Honky Tonk Ain't Noise Pollution,1,0,Country,Feel So Good Records,0662582123821,0,0
50637,The Blue Sky Show,176409,Chloe,2024-02-24,2:03:10 PM,Yuat,Camping in Canada,Camping in Canada,1,0,Folk,Yuta Takahashi,0019807108284,0,0
50638,The Blue Sky Show,176409,Chloe,2024-02-24,2:05:55 PM,Garth Brooks,Friends In Low Places - Live,The Kings of Country (Live),0,0,Country,Fast Draw,5059504644963,1,0
50639,The Blue Sky Show,176409,Chloe,2024-02-24,2:10:03 PM,Lola Blu,3,3,1,0,Country,DISTROKID,0198082953076,0,0
50640,The Blue Sky Show,176409,Chloe,2024-02-24,2:15:10 PM,Houndmouth,Honey Slider,Little Neon Limelight,0,0,Country,Rough Trade,883870076241,0,0
50641,The Blue Sky Show,176409,Chloe,2024-02-24,2:17:42 PM,Justin Townes Earle,Harlem River Blues,Harlem River Blues,0,0,World,"Bloodshot,Ltd.",0744302017822,0,0
50642,The Blue Sky Show,176409,Chloe,2024-02-24,2:20:27 PM,Radney Foster,"Luckenback, Texas (Back To The Basics Of Love)","Texas Fed, Texas Bred: Redefining Country Music, Vol. 1",0,0,,"Dualtone Music Group, Inc.",0803020113725,0,0
50643,The Blue Sky Show,176409,Chloe,2024-02-24,2:24:34 PM,Johnny Cash,If You Could Read My Mind,NOW Acoustic Classics,0,0,World,American Recordings,0602498626962,1,0
50644,The Blue Sky Show,176409,Chloe,2024-02-24,2:30:36 PM,Vulfmon,Letting Things Go,Letting Things Go,1,0,Folk,Vulf Records,0193667398860,0,0
50645,The Blue Sky Show,176409,Chloe,2024-02-24,2:33:06 PM,Vera Sola,Bad Idea,Bad Idea,1,0,Rock,City Slang,4250506848262,0,0
50646,The Blue Sky Show,176409,Chloe,2024-02-24,2:36:06 PM,Katy Kirby,Fences,Blue Raspberry,1,0,Folk,MERLIN - Anti/Epitaph,0045778800964,0,0
50647,The Blue Sky Show,176409,Chloe,2024-02-24,2:37:47 PM,matt pond PA,Side Eye Rolls,Call and Response,1,0,Country,131 Records,0810482305568,0,0
50648,The Blue Sky Show,176409,Chloe,2024-02-24,2:42:07 PM,Tim Hardin,Misty Roses,Tim Hardin 1,0,0,Rock,UMG - Polydor,00731452158321,0,0
50649,The Blue Sky Show,176409,Chloe,2024-02-24,2:44:07 PM,Leon Russell,Hummingbird,Retrospective,0,0,Rock,The Right Stuff,0724383402854,0,0
50650,The Blue Sky Show,176409,Chloe,2024-02-24,2:48:09 PM,The Paul Butterfield Blues Band,Born In Chicago,The Paul Butterfield Blues Band,0,0,R&B/Soul,Elektra Asylum,0075596064767,0,0
